transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
18839,26,991,2017-01-20,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01 09:19:12
18840,34,1972,2017-08-19,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1970-01-01 11:12:16
18841,69,1519,2017-11-26,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01 10:38:59
18842,19,1088,2017-02-03,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,1970-01-01 10:54:58
18843,56,775,2017-11-02,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1970-01-01 09:55:07
18844,87,1275,2017-08-03,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1970-01-01 11:04:40
18845,11,142,2017-06-28,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,1970-01-01 10:54:58
18846,28,3355,2017-09-03,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01 09:17:35
18848,7,2165,2017-04-30,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,1970-01-01 10:37:38
18849,48,3417,2017-01-29,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01 11:37:28
18850,43,3044,2017-05-05,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1970-01-01 10:49:51
18851,21,1308,2017-06-06,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1970-01-01 10:50:31
18852,34,1539,2017-03-26,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1970-01-01 10:06:01
18853,60,1876,2017-06-25,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,1970-01-01 11:37:28
18854,1,1285,2017-09-03,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 11:19:44
18855,27,280,2017-11-17,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1970-01-01 09:24:48
18856,71,2594,2017-04-10,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1970-01-01 09:43:16
18857,1,2263,2017-11-21,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 11:19:44
18858,14,1263,2017-06-12,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1970-01-01 10:30:38
18859,55,817,2017-01-30,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1970-01-01 11:44:55
18860,15,2104,2017-01-11,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01 10:44:53
18861,11,1503,2017-07-06,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,1970-01-01 09:46:00
18862,87,2770,2017-07-17,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,1970-01-01 11:13:30
18863,18,1747,2017-03-26,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,1970-01-01 11:29:05
18864,99,2248,2017-11-09,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1970-01-01 09:35:56
18865,0,396,2017-09-30,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,1970-01-01 11:47:38
18866,71,3427,2017-12-29,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1970-01-01 11:51:50
18867,0,3112,2017-10-21,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1970-01-01 10:20:20
18868,36,828,2017-09-01,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,1970-01-01 11:16:58
18869,40,1970,2017-07-17,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,1970-01-01 10:45:50
18870,58,2808,2017-05-19,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1970-01-01 11:19:39
18871,12,2708,2017-04-12,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1970-01-01 11:29:05
18872,74,1161,2017-07-31,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01 10:11:08
18873,96,2459,2017-05-20,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,1970-01-01 11:30:34
18874,37,626,2017-09-15,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01 10:06:01
18875,35,1883,2017-02-01,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01 09:35:27
18876,46,1236,2017-07-20,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01 10:58:46
18877,42,1969,2017-06-10,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01 10:49:51
18878,26,1754,2017-08-10,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01 10:22:17
18879,4,11,2017-11-14,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01 10:42:53
18880,3,569,2017-01-08,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 09:43:16
18881,4,1653,2017-11-27,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01 11:35:01
18882,74,1054,2017-06-04,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01 11:38:42
18883,10,1597,2017-01-12,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1970-01-01 11:35:01
18884,0,833,2017-02-07,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,1970-01-01 10:31:14
18885,37,1806,2017-06-22,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01 10:06:01
18886,92,1090,2017-04-15,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01 10:27:06
18887,93,2621,2017-12-21,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,1970-01-01 10:45:50
18888,17,2986,2017-07-11,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1970-01-01 09:49:38
18889,74,3298,2017-12-26,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01 11:38:42
18890,36,2378,2017-12-01,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,1970-01-01 09:44:12
18891,60,630,2017-10-30,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,1970-01-01 11:42:25
18892,85,1019,2017-07-14,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,1970-01-01 10:41:22
18893,59,2267,2017-09-22,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1970-01-01 09:29:30
18894,38,3153,2017-02-19,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 11:26:07
18895,2,197,2017-05-14,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,1970-01-01 11:14:47
18896,99,1867,2017-08-27,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1970-01-01 09:35:56
18897,94,166,2017-02-09,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,1970-01-01 11:30:34
18898,21,2022,2017-10-05,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1970-01-01 09:46:00
18899,84,1319,2017-07-07,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,1970-01-01 11:43:38
18900,19,1593,2017-11-02,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,1970-01-01 11:04:40
18901,86,2407,2017-08-13,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1970-01-01 10:58:46
18902,67,866,2017-03-26,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 10:44:07
18903,29,1683,2017-08-24,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,1970-01-01 10:50:31
18904,95,752,2017-11-20,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1970-01-01 09:50:55
18905,98,2494,2017-03-20,1.0,Cancelled,OHM Cycles,Standard,medium,medium,795.34,101.58,1970-01-01 09:51:10
18906,63,355,2017-11-15,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1970-01-01 10:02:26
18907,61,757,2017-02-07,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,1970-01-01 11:42:52
18908,23,2663,2017-07-19,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01 09:30:44
18909,12,893,2017-07-05,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1970-01-01 10:36:56
18910,0,2285,2017-08-03,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,1970-01-01 11:51:50
18911,57,2695,2017-04-11,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 09:29:30
18912,84,2156,2017-08-20,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,1970-01-01 10:38:59
18913,4,2065,2017-05-19,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01 10:27:39
18914,52,1820,2017-11-07,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,1970-01-01 10:20:20
18915,81,126,2017-10-15,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1970-01-01 11:43:38
18916,35,3245,2017-02-18,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 11:51:28
18917,92,710,2017-08-03,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 09:29:30
18918,1,1536,2017-11-27,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 11:51:28
18919,73,2379,2017-07-21,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,1970-01-01 10:47:39
18920,37,2686,2017-05-01,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01 10:06:01
18921,78,2390,2017-09-03,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1970-01-01 10:36:33
18922,0,2853,2017-03-27,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 09:43:16
18923,62,2950,2017-04-26,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1970-01-01 11:14:47
18924,93,3328,2017-11-11,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,1970-01-01 10:13:53
18925,28,880,2017-08-28,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,1970-01-01 10:54:58
18926,23,3183,2017-08-06,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01 09:30:44
18927,21,905,2017-03-31,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1970-01-01 09:46:00
18928,1,3185,2017-02-14,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 11:51:28
18929,17,2284,2017-11-14,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1970-01-01 09:27:59
18930,99,86,2017-11-26,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,1970-01-01 11:23:29
18931,17,625,2017-07-20,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1970-01-01 10:13:53
18932,35,3447,2017-08-20,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 11:51:28
18933,43,3007,2017-05-17,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1970-01-01 10:08:18
18934,81,1390,2017-06-25,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1970-01-01 11:37:28
18935,8,2400,2017-09-08,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,1970-01-01 11:49:20
18936,15,2283,2017-04-13,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,1970-01-01 11:05:15
18937,7,3371,2017-08-26,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,1970-01-01 10:37:38
18938,53,995,2017-01-13,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1970-01-01 10:47:39
18939,51,2769,2017-09-11,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1970-01-01 11:44:55
18940,50,476,2017-10-03,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,1970-01-01 10:27:48
18941,14,1013,2017-04-20,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1970-01-01 09:43:16
18942,17,390,2017-09-20,1.0,Cancelled,Solex,Standard,high,medium,1024.66,614.8,1970-01-01 09:49:38
18943,52,799,2017-01-14,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,1970-01-01 10:30:23
18944,3,347,2017-11-01,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 11:23:29
18945,94,1090,2017-10-19,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,1970-01-01 11:30:34
18946,53,10,2017-11-17,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1970-01-01 11:42:52
18947,65,1020,2017-04-03,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1970-01-01 11:42:25
18948,3,3273,2017-06-07,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 11:19:39
18949,7,2695,2017-10-18,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,1970-01-01 11:49:20
18950,47,2231,2017-06-12,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,1970-01-01 10:49:51
18951,11,1784,2017-03-25,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,1970-01-01 09:36:26
18952,56,2443,2017-04-13,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01 09:30:44
18953,52,124,2017-12-28,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,1970-01-01 10:05:34
18954,28,2183,2017-10-20,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01 09:44:12
18955,45,2781,2017-09-01,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1970-01-01 11:23:29
18956,5,2343,2017-05-29,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01 10:42:53
18957,62,127,2017-11-27,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1970-01-01 09:29:03
18958,78,840,2017-06-11,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1970-01-01 10:31:13
18959,14,860,2017-09-30,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1970-01-01 09:43:16
18960,80,1402,2017-04-01,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1970-01-01 09:50:55
18961,23,609,2017-05-23,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01 09:30:44
18962,38,2132,2017-06-06,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 10:05:34
18963,12,1792,2017-07-22,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1970-01-01 10:36:56
18964,28,2793,2017-08-12,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01 09:24:48
18965,19,503,2017-08-31,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,1970-01-01 11:17:50
18966,55,1683,2017-07-07,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1970-01-01 09:29:03
18967,23,110,2017-07-08,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01 09:30:44
18968,71,1206,2017-07-23,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1970-01-01 09:43:16
18969,69,2903,2017-09-30,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1970-01-01 10:11:08
18970,11,1,2017-03-29,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,1970-01-01 09:49:38
18971,49,3238,2017-12-01,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,1970-01-01 11:24:24
18972,23,2440,2017-11-07,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01 09:30:44
18973,28,2087,2017-05-27,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01 11:51:36
18974,37,827,2017-10-07,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01 10:06:01
18975,4,392,2017-09-20,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01 10:42:53
18976,67,200,2017-12-23,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 10:44:07
18977,35,405,2017-01-14,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 11:51:28
18978,49,3060,2017-07-06,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,1970-01-01 11:23:29
18979,72,3070,2017-09-02,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,1970-01-01 11:51:50
18980,7,870,2017-06-09,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,1970-01-01 10:37:38
18981,49,268,2017-10-22,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,1970-01-01 11:24:24
18982,76,2196,2017-04-27,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,1970-01-01 11:12:16
18984,80,1281,2017-04-29,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1970-01-01 10:36:46
18985,39,3412,2017-05-27,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,1970-01-01 10:49:51
18986,14,2861,2017-01-30,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1970-01-01 11:04:40
18987,13,3020,2017-01-19,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01 11:16:58
18988,0,1401,2017-04-21,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1970-01-01 09:27:51
18989,11,968,2017-05-17,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1970-01-01 11:46:44
18990,82,2616,2017-11-18,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1970-01-01 09:24:48
18991,49,2189,2017-08-12,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1970-01-01 09:29:30
18992,70,691,2017-11-21,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,1970-01-01 11:15:53
18993,3,1887,2017-01-17,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 10:42:53
18994,74,3096,2017-09-19,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01 10:11:08
18995,27,289,2017-03-19,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01 09:35:27
18996,68,1140,2017-02-13,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,1970-01-01 11:38:42
18997,62,1041,2017-05-31,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1970-01-01 09:29:03
18998,75,1537,2017-02-14,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,1970-01-01 10:47:39
18999,0,3112,2017-01-30,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 10:24:59
19000,24,1259,2017-05-12,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,1970-01-01 11:17:50
19001,92,2548,2017-12-27,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01 10:27:06
19002,25,1243,2017-02-08,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1970-01-01 11:46:44
19003,21,3134,2017-08-01,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1970-01-01 09:46:00
19004,86,1426,2017-09-15,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1970-01-01 10:36:46
19005,6,1190,2017-01-06,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01 10:54:58
19006,75,2630,2017-09-11,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,1970-01-01 10:47:39
19007,67,1758,2017-11-25,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 10:47:39
19008,25,3458,2017-02-06,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1970-01-01 11:23:29
19009,2,1138,2017-05-31,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 09:19:09
19010,73,1451,2017-07-03,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,1970-01-01 09:17:09
19011,0,1700,2017-05-27,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,1970-01-01 10:25:39
19012,84,3398,2017-01-26,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1970-01-01 09:43:16
19013,56,107,2017-01-30,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1970-01-01 09:55:07
19014,0,468,2017-03-17,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 10:27:39
19015,92,1933,2017-09-28,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01 10:27:06
19016,80,29,2017-04-10,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1970-01-01 09:50:55
19017,56,2684,2017-09-28,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1970-01-01 10:02:26
19019,15,500,2017-10-16,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01 11:46:44
19020,48,2004,2017-07-13,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01 11:23:29
19021,43,2473,2017-08-01,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1970-01-01 10:27:48
19022,27,174,2017-06-14,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1970-01-01 10:05:34
19023,18,1958,2017-05-16,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,1970-01-01 11:29:05
19024,9,2196,2017-10-20,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01 09:49:38
19026,64,461,2017-12-04,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01 10:44:07
19027,44,1811,2017-09-25,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,1970-01-01 11:17:52
19028,89,3261,2017-11-22,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1970-01-01 10:41:22
19029,32,1549,2017-08-03,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1970-01-01 09:35:27
19030,77,810,2017-10-23,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01 10:36:33
19031,6,2548,2017-05-26,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01 10:27:39
19032,31,1284,2017-10-13,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01 10:50:31
19033,6,2548,2017-04-10,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01 10:27:39
19034,53,2612,2017-03-23,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1970-01-01 09:51:10
19035,71,884,2017-11-01,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1970-01-01 09:43:16
19036,71,1579,2017-02-18,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1970-01-01 10:31:13
19037,28,401,2017-06-18,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01 09:17:35
19038,59,1492,2017-07-11,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1970-01-01 09:30:44
19039,15,1134,2017-11-27,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01 10:44:53
19040,90,2932,2017-01-19,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,1970-01-01 10:41:22
19041,4,1595,2017-09-06,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1970-01-01 11:24:07
19042,0,963,2017-10-02,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,1970-01-01 10:06:07
19043,62,334,2017-06-26,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1970-01-01 09:29:03
19044,8,2034,2017-05-22,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,1970-01-01 11:17:29
19045,51,805,2017-08-30,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1970-01-01 11:23:29
19047,76,308,2017-12-05,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,1970-01-01 10:25:39
19048,47,2777,2017-03-28,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,1970-01-01 11:05:15
19049,55,2585,2017-12-25,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1970-01-01 10:30:23
19050,95,2886,2017-11-21,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,1970-01-01 10:31:14
19051,85,469,2017-04-28,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01 10:11:08
19052,18,1643,2017-01-09,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,1970-01-01 11:29:05
19053,14,2308,2017-03-15,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1970-01-01 10:30:38
19054,62,3195,2017-08-31,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1970-01-01 09:29:03
19055,12,58,2017-11-21,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1970-01-01 11:29:05
19056,58,1153,2017-10-19,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1970-01-01 09:29:30
19057,13,1003,2017-04-09,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01 11:16:58
19058,58,1814,2017-07-14,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1970-01-01 11:44:55
19059,44,916,2017-07-20,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,1970-01-01 11:17:52
19060,53,2934,2017-09-12,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1970-01-01 11:13:30
19061,23,3337,2017-12-20,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01 09:30:44
19062,48,3349,2017-02-20,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01 11:37:28
19063,0,213,2017-12-02,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1970-01-01 10:20:20
19064,70,1955,2017-10-13,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,1970-01-01 11:41:45
19065,41,490,2017-08-07,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,1970-01-01 09:52:40
19066,55,1680,2017-09-09,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1970-01-01 09:29:03
19067,6,891,2017-04-18,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,1970-01-01 10:50:31
19068,40,155,2017-08-03,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,1970-01-01 10:45:50
19069,69,892,2017-05-24,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1970-01-01 11:51:50
19070,35,1647,2017-01-12,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 11:51:28
19071,81,2970,2017-07-11,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1970-01-01 09:17:09
